test_lot,lot_number,current_wafer,next_wafer,actual_target,prediction,predicted_risk,pre_alarm_eligible,next_first_spc_alarm,feature,feature_clean,feature_value,shap_value,abs_shap
2,2,8,9,1,1,0.9287612438201904,0,0,current_Gas7Flow_mean,Gas7Flow_mean,2.054722596132672,0.11805657297372818,0.11805657297372818
2,2,8,9,1,1,0.9287612438201904,0,0,current_HeliumBPFlow_mean,HeliumBPFlow_mean,1.3712492708537969,0.32077112793922424,0.32077112793922424
2,2,8,9,1,1,0.9287612438201904,0,0,current_PlatenRFTuningCapacitor_std,PlatenRFTuningCapacitor_std,3.888363531497377,0.18370871245861053,0.18370871245861053
2,2,8,9,1,1,0.9287612438201904,0,0,current_PlatenRFLoadCapacitor_min,PlatenRFLoadCapacitor_min,0.0,0.0,0.0
2,2,8,9,1,1,0.9287612438201904,0,0,current_HeliumBPFlow_max,HeliumBPFlow_max,9.850153923034668,-0.019149132072925568,0.019149132072925568
2,2,8,9,1,1,0.9287612438201904,0,0,conditioning_surface_Chuck,conditioning_surface_Chuck,1.0,0.0,0.0
2,2,8,9,1,1,0.9287612438201904,0,0,conditioning_surface_Si,conditioning_surface_Si,0.0,-0.156117781996727,0.156117781996727
2,2,8,9,1,1,0.9287612438201904,0,0,conditioning_surface_SiO2,conditioning_surface_SiO2,0.0,0.25454360246658325,0.25454360246658325
2,2,9,10,1,1,0.9454069137573242,0,0,current_wafer,wafer,9.0,0.7085597515106201,0.7085597515106201
2,2,9,10,1,1,0.9454069137573242,0,0,current_mean_si_etch,mean_si_etch,43.18773370786516,0.3046460747718811,0.3046460747718811
2,2,9,10,1,1,0.9454069137573242,0,0,current_std_si_etch,std_si_etch,3.447464424166889,0.2497953325510025,0.2497953325510025
2,2,9,10,1,1,0.9454069137573242,0,0,current_cv_si_etch,cv_si_etch,0.079825082915593,0.06286414712667465,0.06286414712667465
2,2,9,10,1,1,0.9454069137573242,0,0,conditioning_count,conditioning_count,1.0,0.0,0.0
2,2,9,10,1,1,0.9454069137573242,0,0,current_Heater2Temp_mean,Heater2Temp_mean,54.00381990692458,0.10134104639291763,0.10134104639291763
2,2,9,10,1,1,0.9454069137573242,0,0,current_PlatenRFReflectedPower_std,PlatenRFReflectedPower_std,7.635249888286498,0.9116711020469666,0.9116711020469666
2,2,9,10,1,1,0.9454069137573242,0,0,current_SourceRFReflectedPower_mean,SourceRFReflectedPower_mean,136.93916745297724,-0.279723197221756,0.279723197221756
2,2,9,10,1,1,0.9454069137573242,0,0,current_HeliumBPPressure_min,HeliumBPPressure_min,0.0079348124563694,0.17854665219783783,0.17854665219783783
2,2,9,10,1,1,0.9454069137573242,0,0,current_Gas7Flow_min,Gas7Flow_min,1.9299999475479128,0.08655013889074326,0.08655013889074326
2,2,9,10,1,1,0.9454069137573242,0,0,current_Gas7Flow_mean,Gas7Flow_mean,2.0544177016503857,0.1359560489654541,0.1359560489654541
2,2,9,10,1,1,0.9454069137573242,0,0,current_HeliumBPFlow_mean,HeliumBPFlow_mean,1.4241546162289929,0.2888699471950531,0.2888699471950531
2,2,9,10,1,1,0.9454069137573242,0,0,current_PlatenRFTuningCapacitor_std,PlatenRFTuningCapacitor_std,3.893257409870013,0.025959420949220657,0.025959420949220657
2,2,9,10,1,1,0.9454069137573242,0,0,current_PlatenRFLoadCapacitor_min,PlatenRFLoadCapacitor_min,7.205420017242432,0.0,0.0
2,2,9,10,1,1,0.9454069137573242,0,0,current_HeliumBPFlow_max,HeliumBPFlow_max,9.74517059326172,-0.019149132072925568,0.019149132072925568
2,2,9,10,1,1,0.9454069137573242,0,0,conditioning_surface_Chuck,conditioning_surface_Chuck,1.0,0.0,0.0
2,2,9,10,1,1,0.9454069137573242,0,0,conditioning_surface_Si,conditioning_surface_Si,0.0,-0.07178181409835815,0.07178181409835815
2,2,9,10,1,1,0.9454069137573242,0,0,conditioning_surface_SiO2,conditioning_surface_SiO2,0.0,0.24046581983566284,0.24046581983566284
3,3,3,4,0,0,0.22258493304252625,1,0,current_wafer,wafer,3.0,-0.9798802733421326,0.9798802733421326
3,3,3,4,0,0,0.22258493304252625,1,0,current_mean_si_etch,mean_si_etch,44.266009562584266,-0.3485936224460602,0.3485936224460602
3,3,3,4,0,0,0.22258493304252625,1,0,current_std_si_etch,std_si_etch,3.726089616354972,-0.46820926666259766,0.46820926666259766
3,3,3,4,0,0,0.22258493304252625,1,0,current_cv_si_etch,cv_si_etch,0.0841749607243667,-0.032305747270584106,0.032305747270584106
3,3,3,4,0,0,0.22258493304252625,1,0,conditioning_count,conditioning_count,9.0,0.0,0.0
3,3,3,4,0,0,0.22258493304252625,1,0,current_Heater2Temp_mean,Heater2Temp_mean,54.90511191379558,-0.1346610188484192,0.1346610188484192
3,3,3,4,0,0,0.22258493304252625,1,0,current_HeliumBPFlow_mean,HeliumBPFlow_mean,1.3361366286961012,0.6306173205375671,0.6306173205375671
3,3,3,4,0,0,0.22258493304252625,1,0,current_Pressure_min,Pressure_min,0.0006000000284984,0.13709357380867004,0.13709357380867004
3,3,3,4,0,0,0.22258493304252625,1,0,current_Gas7Flow_mean,Gas7Flow_mean,1.9499538089812705,0.28001540899276733,0.28001540899276733
3,3,3,4,0,0,0.22258493304252625,1,0,current_PlatenRFReflectedPower_std,PlatenRFReflectedPower_std,7.898260551332114,0.010538971051573753,0.010538971051573753
3,3,3,4,0,0,0.22258493304252625,1,0,current_PlatenDcBias_min,PlatenDcBias_min,-34.974212646484375,-0.012638991698622704,0.012638991698622704
3,3,3,4,0,0,0.22258493304252625,1,0,current_Gas7Flow_min,Gas7Flow_min,1.830000042915344,0.0035659135319292545,0.0035659135319292545
3,3,3,4,0,0,0.22258493304252625,1,0,current_HeliumBPFlow_max,HeliumBPFlow_max,9.289834022521973,-0.010728908702731133,0.010728908702731133
3,3,3,4,0,0,0.22258493304252625,1,0,current_HeliumBPPressure_min,HeliumBPPressure_min,0.0,-0.20793475210666656,0.20793475210666656
3,3,3,4,0,0,0.22258493304252625,1,0,current_SourceRFReflectedPower_mean,SourceRFReflectedPower_mean,137.1092787525715,-0.08780710399150848,0.08780710399150848
3,3,3,4,0,0,0.22258493304252625,1,0,conditioning_surface_Chuck,conditioning_surface_Chuck,1.0,0.01686784438788891,0.01686784438788891
3,3,3,4,0,0,0.22258493304252625,1,0,conditioning_surface_Si,conditioning_surface_Si,0.0,-0.020426256582140923,0.020426256582140923
3,3,3,4,0,0,0.22258493304252625,1,0,conditioning_surface_SiO2,conditioning_surface_SiO2,0.0,0.06634746491909027,0.06634746491909027
3,3,4,5,0,0,0.24135766923427582,1,0,current_wafer,wafer,4.0,-0.9668263792991638,0.9668263792991638
3,3,4,5,0,0,0.24135766923427582,1,0,current_mean_si_etch,mean_si_etch,44.079486308876405,-0.33488935232162476,0.33488935232162476
3,3,4,5,0,0,0.24135766923427582,1,0,current_std_si_etch,std_si_etch,3.6802060420349054,-0.46820926666259766,0.46820926666259766
3,3,4,5,0,0,0.24135766923427582,1,0,current_cv_si_etch,cv_si_etch,0.0834902207400228,-0.032305747270584106,0.032305747270584106
3,3,4,5,0,0,0.24135766923427582,1,0,conditioning_count,conditioning_count,9.0,0.0,0.0
3,3,4,5,0,0,0.24135766923427582,1,0,current_Heater2Temp_mean,Heater2Temp_mean,54.89944538954114,-0.1346610188484192,0.1346610188484192
3,3,4,5,0,0,0.24135766923427582,1,0,current_HeliumBPFlow_mean,HeliumBPFlow_mean,1.3949445827391136,0.7092741131782532,0.7092741131782532
3,3,4,5,0,0,0.24135766923427582,1,0,current_Pressure_min,Pressure_min,0.0006000000284984,0.13709357380867004,0.13709357380867004
3,3,4,5,0,0,0.24135766923427582,1,0,current_Gas7Flow_mean,Gas7Flow_mean,2.0305635675783336,0.28001540899276733,0.28001540899276733
3,3,4,5,0,0,0.24135766923427582,1,0,current_PlatenRFReflectedPower_std,PlatenRFReflectedPower_std,7.89791230835085,0.010538971051573753,0.010538971051573753
3,3,4,5,0,0,0.24135766923427582,1,0,current_PlatenDcBias_min,PlatenDcBias_min,-34.11969375610352,-0.012638991698622704,0.012638991698622704
3,3,4,5,0,0,0.24135766923427582,1,0,current_Gas7Flow_min,Gas7Flow_min,1.919999957084656,0.0035659135319292545,0.0035659135319292545
3,3,4,5,0,0,0.24135766923427582,1,0,current_HeliumBPFlow_max,HeliumBPFlow_max,9.57670783996582,-0.010728908702731133,0.010728908702731133
3,3,4,5,0,0,0.24135766923427582,1,0,current_HeliumBPPressure_min,HeliumBPPressure_min,0.0024414807558059,-0.20793475210666656,0.20793475210666656
3,3,4,5,0,0,0.24135766923427582,1,0,current_SourceRFReflectedPower_mean,SourceRFReflectedPower_mean,137.1553809486919,-0.08780710399150848,0.08780710399150848
3,3,4,5,0,0,0.24135766923427582,1,0,conditioning_surface_Chuck,conditioning_surface_Chuck,1.0,0.01686784438788891,0.01686784438788891
3,3,4,5,0,0,0.24135766923427582,1,0,conditioning_surface_Si,conditioning_surface_Si,0.0,-0.020426256582140923,0.020426256582140923
3,3,4,5,0,0,0.24135766923427582,1,0,conditioning_surface_SiO2,conditioning_surface_SiO2,0.0,0.06634746491909027,0.06634746491909027
3,3,5,6,0,1,0.6688215136528015,1,0,current_wafer,wafer,5.0,0.7278559803962708,0.7278559803962708
3,3,5,6,0,1,0.6688215136528015,1,0,current_mean_si_etch,mean_si_etch,43.97683269134832,-0.2182272970676422,0.2182272970676422
3,3,5,6,0,1,0.6688215136528015,1,0,current_std_si_etch,std_si_etch,3.617573040407448,-0.42934805154800415,0.42934805154800415
3,3,5,6,0,1,0.6688215136528015,1,0,current_cv_si_etch,cv_si_etch,0.0822608819011002,-0.032305747270584106,0.032305747270584106
3,3,5,6,0,1,0.6688215136528015,1,0,conditioning_count,conditioning_count,9.0,0.0,0.0
3,3,5,6,0,1,0.6688215136528015,1,0,current_Heater2Temp_mean,Heater2Temp_mean,54.90544567914076,-0.14259208738803864,0.14259208738803864
3,3,5,6,0,1,0.6688215136528015,1,0,current_HeliumBPFlow_mean,HeliumBPFlow_mean,1.3805950917688334,0.8568148016929626,0.8568148016929626
3,3,5,6,0,1,0.6688215136528015,1,0,current_Pressure_min,Pressure_min,0.0006000000284984,0.12948691844940186,0.12948691844940186
3,3,5,6,0,1,0.6688215136528015,1,0,current_Gas7Flow_mean,Gas7Flow_mean,2.060122017345518,0.21712122857570648,0.21712122857570648
3,3,5,6,0,1,0.6688215136528015,1,0,current_PlatenRFReflectedPower_std,PlatenRFReflectedPower_std,10.321123597518891,-0.1050340086221695,0.1050340086221695
3,3,5,6,0,1,0.6688215136528015,1,0,current_PlatenDcBias_min,PlatenDcBias_min,-33.47880554199219,-0.012638991698622704,0.012638991698622704
3,3,5,6,0,1,0.6688215136528015,1,0,current_Gas7Flow_min,Gas7Flow_min,1.950000047683716,-0.009970988146960735,0.009970988146960735
3,3,5,6,0,1,0.6688215136528015,1,0,current_HeliumBPFlow_max,HeliumBPFlow_max,9.731741905212402,0.02492588199675083,0.02492588199675083
3,3,5,6,0,1,0.6688215136528015,1,0,current_HeliumBPPressure_min,HeliumBPPressure_min,0.0,-0.2180134654045105,0.2180134654045105
3,3,5,6,0,1,0.6688215136528015,1,0,current_SourceRFReflectedPower_mean,SourceRFReflectedPower_mean,135.19492600548529,-0.09702209383249283,0.09702209383249283
3,3,5,6,0,1,0.6688215136528015,1,0,conditioning_surface_Chuck,conditioning_surface_Chuck,1.0,0.0053100488148629665,0.0053100488148629665
3,3,5,6,0,1,0.6688215136528015,1,0,conditioning_surface_Si,conditioning_surface_Si,0.0,-0.020426256582140923,0.020426256582140923
3,3,5,6,0,1,0.6688215136528015,1,0,conditioning_surface_SiO2,conditioning_surface_SiO2,0.0,0.11945027112960815,0.11945027112960815
3,3,6,7,1,1,0.7296637296676636,1,1,current_wafer,wafer,6.0,0.8439915180206299,0.8439915180206299
3,3,6,7,1,1,0.7296637296676636,1,1,current_mean_si_etch,mean_si_etch,43.70646829337079,-0.03769845515489578,0.03769845515489578
3,3,6,7,1,1,0.7296637296676636,1,1,current_std_si_etch,std_si_etch,3.612516559788651,-0.39513519406318665,0.39513519406318665
3,3,6,7,1,1,0.7296637296676636,1,1,current_cv_si_etch,cv_si_etch,0.0826540487220419,-0.032305747270584106,0.032305747270584106
3,3,6,7,1,1,0.7296637296676636,1,1,conditioning_count,conditioning_count,9.0,0.0,0.0
3,3,6,7,1,1,0.7296637296676636,1,1,current_Heater2Temp_mean,Heater2Temp_mean,54.89963002066809,-0.14259208738803864,0.14259208738803864
3,3,6,7,1,1,0.7296637296676636,1,1,current_HeliumBPFlow_mean,HeliumBPFlow_mean,1.4325937437087537,0.8708659410476685,0.8708659410476685
3,3,6,7,1,1,0.7296637296676636,1,1,current_Pressure_min,Pressure_min,0.0006000000284984,0.12948691844940186,0.12948691844940186
3,3,6,7,1,1,0.7296637296676636,1,1,current_Gas7Flow_mean,Gas7Flow_mean,2.0704558950401863,-0.13322030007839203,0.13322030007839203
3,3,6,7,1,1,0.7296637296676636,1,1,current_PlatenRFReflectedPower_std,PlatenRFReflectedPower_std,7.550589662376933,0.19807001948356628,0.19807001948356628
3,3,6,7,1,1,0.7296637296676636,1,1,current_PlatenDcBias_min,PlatenDcBias_min,-34.88265609741211,-0.012638991698622704,0.012638991698622704
3,3,6,7,1,1,0.7296637296676636,1,1,current_Gas7Flow_min,Gas7Flow_min,1.909999966621399,0.010037040337920189,0.010037040337920189
3,3,6,7,1,1,0.7296637296676636,1,1,current_HeliumBPFlow_max,HeliumBPFlow_max,9.421673774719238,-0.0038987277075648308,0.0038987277075648308
3,3,6,7,1,1,0.7296637296676636,1,1,current_HeliumBPPressure_min,HeliumBPPressure_min,0.0,-0.242116779088974,0.242116779088974
3,3,6,7,1,1,0.7296637296676636,1,1,current_SourceRFReflectedPower_mean,SourceRFReflectedPower_mean,138.9415427088228,-0.08693566918373108,0.08693566918373108
3,3,6,7,1,1,0.7296637296676636,1,1,conditioning_surface_Chuck,conditioning_surface_Chuck,1.0,0.0053100488148629665,0.0053100488148629665
3,3,6,7,1,1,0.7296637296676636,1,1,conditioning_surface_Si,conditioning_surface_Si,0.0,-0.011050022207200527,0.011050022207200527
3,3,6,7,1,1,0.7296637296676636,1,1,conditioning_surface_SiO2,conditioning_surface_SiO2,0.0,0.1252739578485489,0.1252739578485489
3,3,7,8,1,1,0.8093510270118713,0,0,current_wafer,wafer,7.0,0.8465502262115479,0.8465502262115479
3,3,7,8,1,1,0.8093510270118713,0,0,current_mean_si_etch,mean_si_etch,43.58551297651685,0.080935038626194,0.080935038626194
3,3,7,8,1,1,0.8093510270118713,0,0,current_std_si_etch,std_si_etch,3.5956182045580425,-0.1801457703113556,0.1801457703113556
3,3,7,8,1,1,0.8093510270118713,0,0,current_cv_si_etch,cv_si_etch,0.0824957183937539,-0.032305747270584106,0.032305747270584106
3,3,7,8,1,1,0.8093510270118713,0,0,conditioning_count,conditioning_count,9.0,0.0,0.0
3,3,7,8,1,1,0.8093510270118713,0,0,current_Heater2Temp_mean,Heater2Temp_mean,54.90234096947821,-0.14259208738803864,0.14259208738803864
3,3,7,8,1,1,0.8093510270118713,0,0,current_HeliumBPFlow_mean,HeliumBPFlow_mean,1.3904398426698157,0.8147837519645691,0.8147837519645691
3,3,7,8,1,1,0.8093510270118713,0,0,current_Pressure_min,Pressure_min,0.0006000000284984,0.12948691844940186,0.12948691844940186
3,3,7,8,1,1,0.8093510270118713,0,0,current_Gas7Flow_mean,Gas7Flow_mean,2.0683086309914813,-0.13965214788913727,0.13965214788913727
3,3,7,8,1,1,0.8093510270118713,0,0,current_PlatenRFReflectedPower_std,PlatenRFReflectedPower_std,7.355475308829471,0.20655496418476105,0.20655496418476105
3,3,7,8,1,1,0.8093510270118713,0,0,current_PlatenDcBias_min,PlatenDcBias_min,-34.974212646484375,-0.012638991698622704,0.012638991698622704
3,3,7,8,1,1,0.8093510270118713,0,0,current_Gas7Flow_min,Gas7Flow_min,1.899999976158142,0.010037040337920189,0.010037040337920189
3,3,7,8,1,1,0.8093510270118713,0,0,current_HeliumBPFlow_max,HeliumBPFlow_max,9.712210655212402,0.009057699702680111,0.009057699702680111
3,3,7,8,1,1,0.8093510270118713,0,0,current_HeliumBPPressure_min,HeliumBPPressure_min,0.0,-0.242116779088974,0.242116779088974
3,3,7,8,1,1,0.8093510270118713,0,0,current_SourceRFReflectedPower_mean,SourceRFReflectedPower_mean,141.29426039730097,0.06090299412608147,0.06090299412608147
3,3,7,8,1,1,0.8093510270118713,0,0,conditioning_surface_Chuck,conditioning_surface_Chuck,1.0,0.0053100488148629665,0.0053100488148629665
3,3,7,8,1,1,0.8093510270118713,0,0,conditioning_surface_Si,conditioning_surface_Si,0.0,-0.011050022207200527,0.011050022207200527
3,3,7,8,1,1,0.8093510270118713,0,0,conditioning_surface_SiO2,conditioning_surface_SiO2,0.0,0.13520798087120056,0.13520798087120056
3,3,8,9,1,1,0.9201921820640564,0,0,current_wafer,wafer,8.0,0.8072293996810913,0.8072293996810913
3,3,8,9,1,1,0.9201921820640564,0,0,current_mean_si_etch,mean_si_etch,43.50429716483146,0.21464234590530396,0.21464234590530396
3,3,8,9,1,1,0.9201921820640564,0,0,current_std_si_etch,std_si_etch,3.580641267962553,-0.13780325651168823,0.13780325651168823
3,3,8,9,1,1,0.9201921820640564,0,0,current_cv_si_etch,cv_si_etch,0.0823054617891199,-0.032305747270584106,0.032305747270584106
3,3,8,9,1,1,0.9201921820640564,0,0,conditioning_count,conditioning_count,9.0,0.0,0.0
3,3,8,9,1,1,0.9201921820640564,0,0,current_Heater2Temp_mean,Heater2Temp_mean,54.903602938450845,-0.14259208738803864,0.14259208738803864
3,3,8,9,1,1,0.9201921820640564,0,0,current_HeliumBPFlow_mean,HeliumBPFlow_mean,1.3748630840190197,0.7604469656944275,0.7604469656944275
3,3,8,9,1,1,0.9201921820640564,0,0,current_Pressure_min,Pressure_min,0.0006000000284984,0.09275339543819427,0.09275339543819427
3,3,8,9,1,1,0.9201921820640564,0,0,current_Gas7Flow_mean,Gas7Flow_mean,2.041404336057592,0.24498389661312103,0.24498389661312103
3,3,8,9,1,1,0.9201921820640564,0,0,current_PlatenRFReflectedPower_std,PlatenRFReflectedPower_std,7.4972926635786195,0.21804313361644745,0.21804313361644745
3,3,8,9,1,1,0.9201921820640564,0,0,current_PlatenDcBias_min,PlatenDcBias_min,-39.73509979248047,-0.012638991698622704,0.012638991698622704
3,3,8,9,1,1,0.9201921820640564,0,0,current_Gas7Flow_min,Gas7Flow_min,1.8899999856948853,0.010037040337920189,0.010037040337920189
3,3,8,9,1,1,0.9201921820640564,0,0,current_HeliumBPFlow_max,HeliumBPFlow_max,9.678030014038086,0.009057699702680111,0.009057699702680111
3,3,8,9,1,1,0.9201921820640564,0,0,current_HeliumBPPressure_min,HeliumBPPressure_min,0.0061037018895149,0.30654457211494446,0.30654457211494446
3,3,8,9,1,1,0.9201921820640564,0,0,current_SourceRFReflectedPower_mean,SourceRFReflectedPower_mean,140.89953310334263,0.06962105631828308,0.06962105631828308
3,3,8,9,1,1,0.9201921820640564,0,0,conditioning_surface_Chuck,conditioning_surface_Chuck,1.0,0.0053100488148629665,0.0053100488148629665
3,3,8,9,1,1,0.9201921820640564,0,0,conditioning_surface_Si,conditioning_surface_Si,0.0,-0.011050022207200527,0.011050022207200527
3,3,8,9,1,1,0.9201921820640564,0,0,conditioning_surface_SiO2,conditioning_surface_SiO2,0.0,0.13520798087120056,0.13520798087120056
3,3,9,10,1,1,0.9276807308197021,0,0,current_wafer,wafer,9.0,0.7618945240974426,0.7618945240974426
3,3,9,10,1,1,0.9276807308197021,0,0,current_mean_si_etch,mean_si_etch,43.42807412224719,0.21044370532035828,0.21044370532035828
3,3,9,10,1,1,0.9276807308197021,0,0,current_std_si_etch,std_si_etch,3.5553391158461136,0.640643835067749,0.640643835067749
3,3,9,10,1,1,0.9276807308197021,0,0,current_cv_si_etch,cv_si_etch,0.0818672986934227,0.03904550522565842,0.03904550522565842
3,3,9,10,1,1,0.9276807308197021,0,0,conditioning_count,conditioning_count,9.0,0.0,0.0
3,3,9,10,1,1,0.9276807308197021,0,0,current_Heater2Temp_mean,Heater2Temp_mean,54.90215535776264,-0.14198122918605804,0.14198122918605804
3,3,9,10,1,1,0.9276807308197021,0,0,current_HeliumBPFlow_mean,HeliumBPFlow_mean,1.488707369768807,0.6583296060562134,0.6583296060562134
3,3,9,10,1,1,0.9276807308197021,0,0,current_Pressure_min,Pressure_min,0.0006000000284984,0.12948691844940186,0.12948691844940186
3,3,9,10,1,1,0.9276807308197021,0,0,current_Gas7Flow_mean,Gas7Flow_mean,2.030772992527077,0.26599645614624023,0.26599645614624023
3,3,9,10,1,1,0.9276807308197021,0,0,current_PlatenRFReflectedPower_std,PlatenRFReflectedPower_std,7.4408544516611315,0.20971612632274628,0.20971612632274628
3,3,9,10,1,1,0.9276807308197021,0,0,current_PlatenDcBias_min,PlatenDcBias_min,-35.187843322753906,-0.012638991698622704,0.012638991698622704
3,3,9,10,1,1,0.9276807308197021,0,0,current_Gas7Flow_min,Gas7Flow_min,1.909999966621399,0.010037040337920189,0.010037040337920189
3,3,9,10,1,1,0.9276807308197021,0,0,current_HeliumBPFlow_max,HeliumBPFlow_max,9.823297500610352,0.009057699702680111,0.009057699702680111
3,3,9,10,1,1,0.9276807308197021,0,0,current_HeliumBPPressure_min,HeliumBPPressure_min,0.0024414807558059,-0.20593814551830292,0.20593814551830292
3,3,9,10,1,1,0.9276807308197021,0,0,current_SourceRFReflectedPower_mean,SourceRFReflectedPower_mean,138.4878376903036,-0.059437528252601624,0.059437528252601624
3,3,9,10,1,1,0.9276807308197021,0,0,conditioning_surface_Chuck,conditioning_surface_Chuck,1.0,0.0053100488148629665,0.0053100488148629665
3,3,9,10,1,1,0.9276807308197021,0,0,conditioning_surface_Si,conditioning_surface_Si,0.0,-0.011050022207200527,0.011050022207200527
3,3,9,10,1,1,0.9276807308197021,0,0,conditioning_surface_SiO2,conditioning_surface_SiO2,0.0,0.13520798087120056,0.13520798087120056
4,4,3,4,0,0,0.05746113136410713,1,0,current_wafer,wafer,3.0,-0.5627326369285583,0.5627326369285583
4,4,3,4,0,0,0.05746113136410713,1,0,current_mean_si_etch,mean_si_etch,44.32450595134832,-0.48364245891571045,0.48364245891571045
4,4,3,4,0,0,0.05746113136410713,1,0,current_std_si_etch,std_si_etch,3.668143649233856,-0.29395976662635803,0.29395976662635803
4,4,3,4,0,0,0.05746113136410713,1,0,current_cv_si_etch,cv_si_etch,0.0827565602933082,-0.027956493198871613,0.027956493198871613
4,4,3,4,0,0,0.05746113136410713,1,0,conditioning_count,conditioning_count,3.0,0.0,0.0
4,4,3,4,0,0,0.05746113136410713,1,0,current_PlatenRFReflectedPower_std,PlatenRFReflectedPower_std,10.122825512140182,-0.5054239630699158,0.5054239630699158
4,4,3,4,0,0,0.05746113136410713,1,0,current_Heater2Temp_mean,Heater2Temp_mean,54.71007823078472,-0.17602373659610748,0.17602373659610748
4,4,3,4,0,0,0.05746113136410713,1,0,current_Gas7Flow_mean,Gas7Flow_mean,2.0402816529938126,0.058236923068761826,0.058236923068761826
4,4,3,4,0,0,0.05746113136410713,1,0,current_HeliumBPFlow_mean,HeliumBPFlow_mean,1.3065337882355346,-0.5068495869636536,0.5068495869636536
4,4,3,4,0,0,0.05746113136410713,1,0,current_PlatenDcBias_min,PlatenDcBias_min,-33.936580657958984,-0.049618370831012726,0.049618370831012726
4,4,3,4,0,0,0.05746113136410713,1,0,current_Pressure_min,Pressure_min,0.0006000000284984,0.014801367186009884,0.014801367186009884
4,4,3,4,0,0,0.05746113136410713,1,0,current_SourceRFReflectedPower_mean,SourceRFReflectedPower_mean,132.9336714534949,-0.25550299882888794,0.25550299882888794
4,4,3,4,0,0,0.05746113136410713,1,0,current_HeliumBPFlow_min,HeliumBPFlow_min,0.1269569993019104,0.0848325788974762,0.0848325788974762
4,4,3,4,0,0,0.05746113136410713,1,0,current_PlatenDcBias_mean,PlatenDcBias_mean,4.315030686582944,-0.2106790691614151,0.2106790691614151
4,4,3,4,0,0,0.05746113136410713,1,0,current_Gas7Flow_min,Gas7Flow_min,1.899999976158142,0.007209834177047014,0.007209834177047014
4,4,3,4,0,0,0.05746113136410713,1,0,conditioning_surface_Chuck,conditioning_surface_Chuck,0.0,0.0,0.0
4,4,3,4,0,0,0.05746113136410713,1,0,conditioning_surface_Si,conditioning_surface_Si,1.0,0.0382479652762413,0.0382479652762413
4,4,3,4,0,0,0.05746113136410713,1,0,conditioning_surface_SiO2,conditioning_surface_SiO2,0.0,0.09734179824590683,0.09734179824590683
4,4,4,5,0,0,0.1012105941772461,1,0,current_wafer,wafer,4.0,-0.5918059349060059,0.5918059349060059
4,4,4,5,0,0,0.1012105941772461,1,0,current_mean_si_etch,mean_si_etch,43.998570636404494,-0.6208371520042419,0.6208371520042419
4,4,4,5,0,0,0.1012105941772461,1,0,current_std_si_etch,std_si_etch,3.640386087506352,-0.2878466546535492,0.2878466546535492
4,4,4,5,0,0,0.1012105941772461,1,0,current_cv_si_etch,cv_si_etch,0.0827387352555105,-0.027956493198871613,0.027956493198871613
4,4,4,5,0,0,0.1012105941772461,1,0,conditioning_count,conditioning_count,3.0,0.0,0.0
4,4,4,5,0,0,0.1012105941772461,1,0,current_PlatenRFReflectedPower_std,PlatenRFReflectedPower_std,8.116637402964345,-0.5054239630699158,0.5054239630699158
4,4,4,5,0,0,0.1012105941772461,1,0,current_Heater2Temp_mean,Heater2Temp_mean,54.72106574680903,-0.17602373659610748,0.17602373659610748
4,4,4,5,0,0,0.1012105941772461,1,0,current_Gas7Flow_mean,Gas7Flow_mean,2.0574807071083687,0.058236923068761826,0.058236923068761826
4,4,4,5,0,0,0.1012105941772461,1,0,current_HeliumBPFlow_mean,HeliumBPFlow_mean,1.315432165502988,-0.44531774520874023,0.44531774520874023
4,4,4,5,0,0,0.1012105941772461,1,0,current_PlatenDcBias_min,PlatenDcBias_min,-34.85213851928711,-0.05740617215633392,0.05740617215633392
4,4,4,5,0,0,0.1012105941772461,1,0,current_Pressure_min,Pressure_min,0.0006000000284984,0.014801367186009884,0.014801367186009884
4,4,4,5,0,0,0.1012105941772461,1,0,current_SourceRFReflectedPower_mean,SourceRFReflectedPower_mean,139.54984800185758,0.19840005040168762,0.19840005040168762
4,4,4,5,0,0,0.1012105941772461,1,0,current_HeliumBPFlow_min,HeliumBPFlow_min,0.1208532974123954,0.02099091373383999,0.02099091373383999
4,4,4,5,0,0,0.1012105941772461,1,0,current_PlatenDcBias_mean,PlatenDcBias_mean,3.582574117429667,0.09647293388843536,0.09647293388843536
4,4,4,5,0,0,0.1012105941772461,1,0,current_Gas7Flow_min,Gas7Flow_min,1.919999957084656,0.007209834177047014,0.007209834177047014
4,4,4,5,0,0,0.1012105941772461,1,0,conditioning_surface_Chuck,conditioning_surface_Chuck,0.0,0.0,0.0
4,4,4,5,0,0,0.1012105941772461,1,0,conditioning_surface_Si,conditioning_surface_Si,1.0,0.0382479652762413,0.0382479652762413
4,4,4,5,0,0,0.1012105941772461,1,0,conditioning_surface_SiO2,conditioning_surface_SiO2,0.0,0.12016218155622482,0.12016218155622482
4,4,5,6,1,0,0.3945600092411041,1,1,current_wafer,wafer,5.0,0.28988540172576904,0.28988540172576904
4,4,5,6,1,0,0.3945600092411041,1,1,current_mean_si_etch,mean_si_etch,43.92957708887641,-0.10187548398971558,0.10187548398971558
4,4,5,6,1,0,0.3945600092411041,1,1,current_std_si_etch,std_si_etch,3.58105345993556,-0.0378083735704422,0.0378083735704422
4,4,5,6,1,0,0.3945600092411041,1,1,current_cv_si_etch,cv_si_etch,0.0815180499618862,0.09649000316858292,0.09649000316858292
